Dataset Name,Publisher Name
government-shared-services-data-site,department-for-transport
cooperative-crash-injury-study-ccis,department-for-transport
dft-permanent-secretary-meetings-with-external-organisations,department-for-transport
department-for-transport-central-staff-directory,department-for-transport
roadside-survey-of-vehicle-registration-marks,department-for-transport
railway-network-inspire,department-for-transport
data-on-used-car-residual-values,department-for-transport
greater-anglia-data-site,department-for-transport
losses-and-special-payments-register,department-for-transport
dft-minister-external-meetings,department-for-transport
honours-data,department-for-transport
information-asset-register_1,department-for-transport
dft-business-plan-qds,department-for-transport
low-carbon-vans-survey,department-for-transport
cycling-instructor-database,department-for-transport
road_casualties_in_england-local_authority_tables,department-for-transport
rail-commercial-emergency-manual,department-for-transport
pension_credit_early_estimates,department-for-work-and-pensions
dwp-sustainable-development-annual-report-2009,department-for-work-and-pensions
dwp-energy-and-water-consumption,department-for-work-and-pensions
work-choice,department-for-work-and-pensions
automatic-return-of-unapplied-credit,department-for-work-and-pensions
bereavement-benefit_1,department-for-work-and-pensions
new_enterprise_allowance_official_statistics,department-for-work-and-pensions
customer-disputes-overpayment-decision,department-for-work-and-pensions
widows_benefit,department-for-work-and-pensions
young-persons-guarantee-future-jobs-fund_1,department-for-work-and-pensions
incapacity_benefit_and_severe_disablement_allowance_-_claimant_flows,department-for-work-and-pensions
bereavement_benefits,department-for-work-and-pensions
six_month_offer_stats,department-for-work-and-pensions
ni_153_-_working_age_people_claiming_out-of-work_benefits_in_the_worst_performing_neighbourhoods,department-for-work-and-pensions
child_support_agency_csa_-_children_or_person_with_care_receiving_csa,department-for-work-and-pensions
skills-conditionality-pilot,department-for-work-and-pensions
new_deal_for_lone_parents_ndlp,department-for-work-and-pensions
new_deal_for_25plus_-_tabulation_tool,department-for-work-and-pensions
lone_parent_claimants_of_jobseekers_allowance,department-for-work-and-pensions
freshstart,department-for-work-and-pensions
ni_140_fair_treatment_by_local_services,department-for-work-and-pensions
payments-rejected-by-customers-banks_1,department-for-work-and-pensions
delivery_directorate_performance_report,department-for-work-and-pensions
child-support-agency-business-operating-model-hierarchy_1,department-for-work-and-pensions
health-wellbeing-at-work--survey-of-employers-2010-quality-of-working-life,department-for-work-and-pensions
pension-service-computer-system_1,department-for-work-and-pensions
employment_and_support_allowance-work_capability_assessment_statistical_release,department-for-work-and-pensions
customers-from-abroad-with-no-national-insurance-number,department-for-work-and-pensions
pensioners_incomes_series,department-for-work-and-pensions
child-maintenance-debt-management,department-for-work-and-pensions
jobseekers_allowance_jsa_claimants_by_occupation_type,department-for-work-and-pensions
financial-transactions-data-work-and-pensions,department-for-work-and-pensions
out_of_work_lone_parents_with_children,department-for-work-and-pensions
new_deal_for_young_people_ndyp,department-for-work-and-pensions
work_choice_official_statistics,department-for-work-and-pensions
winter_fuel_payments,department-for-work-and-pensions
housing_benefit_speed_of_processing,department-for-work-and-pensions
central-payment-system-reports_1,department-for-work-and-pensions
ni_139_the_extent_to_which_older_people_receive_the_support_they_need_to_live_independently_at_home,department-for-work-and-pensions
esf_provision_for_families_with_multiple_problems,department-for-work-and-pensions
european-union-debts_1,department-for-work-and-pensions
expert-domain-database_1,department-for-work-and-pensions
dwp_quarterly_statistical_summary,department-for-work-and-pensions
ni_181_time_taken_to_process_housing_benefit-council_tax_benefit_new_claims_and_change_events,department-for-work-and-pensions
national_insurance_numbers_allocated_to_adult_overseas_nationals,department-for-work-and-pensions
gb-regional-benefit-expenditure,department-for-work-and-pensions
ni_116_proportion_of_children_in_poverty,department-for-work-and-pensions
debt-management-child-maintenance-clerical-database,department-for-work-and-pensions
employment_and_support_allowance-outcomes_of_work_capability_assessments_great_britain,department-for-work-and-pensions
social-fund-decisions_1,department-for-work-and-pensions
personal_independence_payment_statistics,department-for-work-and-pensions
customer-feedback-handler,department-for-work-and-pensions
dwp-sustainable-development-annual-report-2008,department-for-work-and-pensions
department_for_work_and_pensions_equality_information,department-for-work-and-pensions
carers-credit-operating-system,department-for-work-and-pensions
overpayments-decisions-calculations-appeals-database_1,department-for-work-and-pensions
tell-us-once,department-for-work-and-pensions
spare-room-subsidy--part-of-housing-benefit-dataset,department-for-work-and-pensions
social_justice_familiy_stability_indicator,department-for-work-and-pensions
basic-skills,department-for-work-and-pensions
employment_and_support_allowance_incapacity_benefits_reassessments-outcomes_of_work_capability_asses,department-for-work-and-pensions
enhanced-transmission-service-enhancements-payment-files_1,department-for-work-and-pensions
work_programme_official_statistics,department-for-work-and-pensions
health-wellbeing-at-work--survey-of-employees-2010-quality-of-working-life,department-for-work-and-pensions
